freebase:id,wikipedia:id,viaf:id,lcnaf:id,moma:id,vanda:id,ima:id,ch:id,ch:name
,11748686,0,0,0,0,0,18062783,"Edward Pond"
/m/06zn0m5,23777798,0,0,5753,0,0,18062789,"Waldemar Swierzy"
/m/0b68gb,3908184,96056622,0,5189,0,0,18062793,"Jan Sawka"
,476888,0,0,0,0,0,18062797,"Guerilla Girls"
/m/03cg9k8,13724649,0,0,6539,0,0,18062817,"Wojciech Zamecznik"
/m/0hgq5f2,33557891,0,0,3970,0,0,18062847,"Tomoko Miho"
/m/06ldv1,2089161,0,0,3480,0,0,18062853,"Jan Lenica"
/m/02w4hr_,12417903,0,0,4212,0,0,18062857,"Makoto Nakamura"
,13528929,0,0,0,0,0,18062859,"Noriaki Yokosuka"
/m/01nz1q6,34350,0,0,4410,52492,0,18062861,"Yoko Ono"
,181651,0,0,540,12452,0,18062863,"Joseph Beuys"
/m/02rt28n,11803921,0,0,0,0,0,18062869,"Kishin Shinoyama"
,369661,0,0,0,34921,18306905,18062871,"James Dyson"
,13461640,0,0,0,0,0,18062873,"Dyson Ltd."
/m/0crj46,4862821,73895789,0,0,0,0,18062905,"Philip Galle"
,14391978,0,0,0,0,0,18062911,Rodarte
,197295,0,0,2018,0,0,18062937,"Roger Eliot Fry"
,221889,0,0,0,0,0,18062959,"Louis Rene Edouard, Cardinal de Rohan"
,2831913,0,0,0,0,0,18062991,"Herter Brothers"
,2602334,0,0,0,0,0,18063011,"Helmut Lang"
,21367432,0,0,0,0,0,18063071,Kunstgewerbeschule
/m/0ct0_n,4895781,0,0,0,0,0,18063085,"Collins & Aikman"
/m/06c99g,1989637,0,0,0,0,0,18063127,"Pierre Boitard"
/m/01qd1p,288726,0,0,0,13826,0,18063155,"U. S. Government Printing Office"
/m/07yhzb,30864221,25542313,0,7229,0,0,18063235,"Rafael Viñoly"
,14391978,0,0,0,0,0,18063239,"Kate Mulleavy"
,14391978,0,0,0,0,0,18063241,"Laura Mulleavy"
/m/0jt50kt,35774639,0,0,0,0,0,18063283,"Wilhelm Kage"
/m/02x2_dw,12744828,0,0,0,0,0,18063309,"Seth Wells Cheney"
,1012922,0,0,0,0,0,18063311,"John Bennett"
/m/01kqx9,247008,0,0,0,0,0,18063313,"Paul Manship"
/m/080mq_3,24739808,0,0,0,0,18307841,18063363,"Erwan Bouroullec"
/m/080mq_3,24739808,0,0,0,0,0,18063365,"Ronan Bouroullec"
/m/09yllr,3743118,0,0,0,0,0,18063401,"Bartolomeo Pinelli"
,4373044,0,0,0,0,0,18063453,"Sir James Thornhill"
/m/05c2d21,21152341,0,0,0,0,0,18063467,"Zdenek  Ziegler"
,33415909,0,0,0,0,0,18063481,"Pedro Almodóvar Caballero"
,1093884,0,0,0,0,0,18063485,"Fritz Fischer"
/m/0b1kdl,3818361,0,0,0,0,0,18063493,"Wieslaw Walkuski"
,29837809,0,0,0,0,0,18063495,"Anne Allen"
/m/07k6s35,24134069,0,0,4468,0,0,18063497,"Andrzej Pagowski"
/m/03cg0nq,13715313,0,0,0,0,0,18063503,"Stanislaw Zamecznik"
,35756587,0,0,0,0,0,18063553,"Jacques Delisle"
,18224213,0,0,0,0,0,18063555,"Walter Pfeiffer"
,27486268,0,0,0,0,0,18063565,"Robert & Durrer"
/m/02rv2l5,11837063,0,0,0,0,0,18063597,"Karl Eckert"
,10430036,0,0,0,0,0,18063605,"Kunsthaus Zurich"
/m/0dslqy,5560288,0,0,0,0,0,18063621,"Amanda Levete"
/m/02qxsth,11002161,52768161,0,0,0,0,18063623,"Lars Spuybroek"
/m/0bttbz,4278757,0,0,0,0,0,18063627,"Javier Mariscal"
/m/0bh7pfy,26654447,0,0,0,0,0,18063633,"Javier Gutierrez"
,34171128,0,0,0,0,0,18063635,"Gaumont International"
/m/02qq_v4,10818359,0,0,0,0,0,18063821,"Helen Hyde"
,21476805,0,0,0,0,0,18063853,"I E W"
/m/04q9m6,1288229,0,0,0,0,0,18063861,"Johann Ritter"
/m/02x2phs,12736804,0,0,0,0,0,18063863,"Franz Mayer"
/m/05jnh7,1637742,0,0,0,0,0,18063875,"Ron Michaelson"
,34052,0,0,0,10366,0,18063883,"Warner Bros. Entertainment, Inc."
,6229565,0,0,0,0,0,18063927,"Borden Company"
,13362806,0,0,0,0,0,18063945,"Stuart Karten Design"
/m/04lj5kh,19163577,0,0,0,0,0,18064155,"Albert Herbert"
/m/06_wwc,2272644,0,0,0,0,0,18064203,"Daina Taimina"
/m/0dn1hn,24539248,0,0,0,0,0,18064229,"Wolf Bauer"
/m/05c2qqn,21097999,0,0,0,0,0,18064267,"David Kupfer"
,7664801,0,0,0,0,0,18064273,3M
,883619,0,0,0,0,0,18064301,"Willem van de Velde the Elder"
/m/0413n3c,16966246,0,0,0,0,0,18064331,"Charles Rohault de Fleury"
,25169908,0,0,0,0,0,18064335,Frantz
/m/0h1c39f,32581609,0,0,0,12027,0,18064411,"Kevin Coates"
/m/0m3vt,88272,105372100,0,0,0,0,18064413,"Edward Gorey"
/m/02x9t7x,12885790,0,0,0,0,0,18064415,"Samuel Wilkinson"
/m/027t175,9003132,0,0,0,39664,0,18064545,"Remigio Cantagallina"
/m/02r14jd,11133814,0,0,0,0,0,18064549,"Giulio Parigi"
/m/02psm2l,9801122,0,0,0,0,0,18064673,"Giacinto Gimignani"
/m/02x68y7,12821261,0,0,0,0,0,18064681,"Giuseppe Marullo"
/m/09v7gmc,25666261,0,0,0,0,0,18064689,"Francesco Manno"
/m/02qt0jy,10885547,0,0,0,0,0,18064695,"Francesco de Mura"
/m/026qknc,8075715,0,0,0,0,0,18064705,"Massimo Stanzione"
/m/02pjbbg,9540622,0,0,0,0,0,18064707,"Andrea Vaccaro"
/m/0g1slz,6338971,0,0,0,0,0,18064711,"Mattia Preti"
,3624726,0,0,0,0,0,18064717,"Angelo Solimena"
/m/03sssv,951465,0,0,0,0,0,18064719,"Giacomo Cavedone"
/m/04yd1_p,20199882,0,0,0,0,0,18064735,"Anton Sminck Pitloo"
/m/03cx6k0,14186738,0,0,0,0,0,18064737,"Vespasiano Strada"
,1928013,0,0,0,0,0,18064831,"Linda Thompson"
,10673,0,0,0,0,0,18064839,Myrical
,342921,0,0,0,0,0,18064869,Positano
,939515,0,0,0,0,0,18064965,Sirrah
/m/0141bc,153629,0,0,0,0,0,18064979,Grindal
/m/0g_nq,63150,34459370,0,6624,0,18295329,18065033,"Fernand Leger"
/m/05r7xj,1723810,0,0,0,0,0,18065059,"Robert Peak"
,9344121,0,0,0,0,0,18065085,"Lazaro Hernandez"
,9344121,0,0,0,0,0,18065087,"Jack McCollough"
/m/02858gq,9344121,0,0,0,0,0,18065091,"Proenza Schouler"
,1771384,0,0,0,0,0,18065107,"Casa da Música"
,30433662,0,0,0,74878,0,18065129,"Ford Motor Company"
/m/013pf1,151356,0,0,0,0,0,18065155,"Angelika Kaufmann"
/m/0cw175,4937211,0,0,0,0,0,18065167,"Paolo Roberto"
/m/0413300,16950557,0,0,0,0,0,18065297,"American Can Company"
/m/0f1ct,53607,92666920,0,5676,0,0,18065309,"Edward Durell Stone"
,3366732,0,0,0,0,0,18065323,"Frederick Law Olmsted Jr."
,30502932,0,0,0,0,0,18065337,"Lockwood de Forest"
/m/0420yl0,17116215,0,0,0,0,0,18065355,"Anna Maria Garthwaite"
,11360535,0,0,0,0,0,18535487,"Jeff Barnes"
/m/03b7j3,772190,0,0,248,4189,0,18535489,"Richard Avedon"
,30603293,0,0,0,0,0,18535505,Blechman
/m/01pyt1,285438,0,0,1633,6075,0,18535555,"Jean Dubuffet"
,23562071,0,0,0,0,0,18535585,"Hans Hansen"
,2165431,0,0,0,0,0,18535587,"Peter Cornelius"
/m/04lgj6f,19300740,0,0,0,41607,0,18535621,"Peter Good"
/m/01zplk,354408,0,0,2252,0,0,18535625,"Arshile Gorky"
,44743,0,0,0,0,18306075,18535631,"Thomas Hardy"
/m/01jkt6,238341,99899880,0,2678,0,0,18535633,"David Hockney"
,1481458,0,0,0,0,0,18535639,Hixo
/m/0gcjf,60148,49252397,0,2923,0,0,18535645,"Jasper Johns"
,2698517,0,0,3016,0,0,18535651,"Alex Katz"
,27418615,0,0,0,0,0,18535685,"William McCaffery"
/m/01vntm,322247,0,0,0,3222,0,18535691,"Issey Miyake"
,26924711,0,0,0,0,0,18535701,Modell
,364964,0,0,0,0,0,18535703,Mulhouse
/m/06qds8,2149236,0,0,0,0,0,18535741,"Ernest Flagg"
/m/08cnqq,2920109,0,0,0,0,0,18535743,"Tinker Hatfield"
/m/02rv_qm,11863030,0,0,0,0,0,18535767,"Antonio Gentile"
/m/0f1j3,53625,95771937,0,8101,0,0,18535769,"Paolo Soleri"
,34743603,0,0,5950,0,0,18535781,"George Tscherny"
/m/0cnyr23,28301049,0,0,6524,0,0,18535795,"Jack Youngerman"
,36444879,0,0,0,0,0,18535821,"Tyler Smith"
/m/03z19,23430752,0,0,0,0,0,18535837,"Internal Revenue Service"
/m/026h1w,421246,0,0,0,54133,0,18535843,"J.C. Penny"
,347301,0,0,0,0,0,18535845,"Levi Strauss"
,23577591,0,0,0,0,0,18535855,Oliphant
/m/03by15,782039,0,0,6260,0,0,18535861,"Carleton E. Watkins"
/m/015dvh,161535,0,0,0,0,0,18535891,"National Park Service"
/m/01g4m_,220018,3263619,0,0,0,0,18535919,"Thomas Sheraton"
,13069319,0,0,0,0,0,18535925,"Jean-Michel Frank"
,1042192,0,0,0,73746,0,18535945,"John Jackson"
,12892149,0,0,0,75810,0,18535959,"James Lewis"
/m/02r6rcb,11296337,0,0,0,0,0,18536125,"Francesco Allegrini"
/m/03csd24,14062493,0,0,0,0,0,18536129,"Antonio Baldi"
/m/03cz9vp,14254814,0,0,0,0,0,18536149,"Paolo Caronni"
/m/0hr5wkd,34076323,0,0,0,0,0,18536163,"Benoit Farjat"
,34520182,0,0,0,0,0,18536227,"SAS [Scandinavian Airlines System]"
,16954294,0,0,0,0,0,18536235,"T. Johnson"
/m/065_rvq,23231325,0,0,0,0,0,18536251,"Marco Glaviano"
/m/017l96,174650,0,0,0,38586,0,18536261,"Capitol Records"
,6832757,0,0,0,0,0,18536265,"Chelsea Porcelain Manufactory"
/m/06w97mn,23445969,0,0,0,0,0,18536277,"Bela Borsodi"
/m/01hlzm,231026,0,0,0,0,0,18536279,Citibank
/m/024ztf,410200,0,0,3123,0,0,18536297,"Poul Kjaerholm"
,5572776,0,0,0,0,0,18536307,"Mary Richards"
,13281625,0,0,0,0,0,18536311,"Anna Williams"
,27539343,0,0,0,0,0,18536333,"Mrs. Watson"
/m/09p4y4,3600867,0,0,0,0,0,18536349,"Ackworth School"
/m/09dgqj,3457421,46808185,0,0,0,0,18536373,"Serge Ivan Chermayeff"
,2114114,0,0,0,0,0,18536383,"Tod Williams"
/m/0cl7cd,4748112,0,0,0,0,0,18536387,"Wes Wilson"
,1769054,0,0,0,0,0,18536389,"Matthew Baird"
,12793821,0,0,0,0,0,18536411,"Sarah Barrett"
,288153,0,0,0,0,0,18536453,"Abigail Freeman"
,4386474,0,0,0,0,18303901,18536507,Christofle
,364576,0,0,0,0,0,18536563,"Marmon Motor Car Company"
,7189031,0,0,0,34590,0,18536565,Boucher
/m/01rzkj,301708,0,0,4324,0,0,18536617,"Isamu Noguchi"
/m/03n20b,899786,0,0,0,0,0,18536621,"Zenith Radio Corporation"
/m/09gjd2,3493570,0,0,4967,0,0,18536623,"Terence Harold Robsjohn-Gibbings"
,27997634,0,0,0,38164,18299451,18536723,"Newcomb Pottery"
,29568348,0,0,0,40670,0,18536809,"Richard Watson"
/m/08_6ld,3219622,0,0,0,0,0,18536811,"Jason Short"
/m/026v5,7952,0,0,0,0,0,18536817,"Digital Equipment Corporation"
,484143,0,0,6210,0,0,18536857,"Otto Wagner"
/m/09jv4p,3531525,77118926,0,0,0,0,18536903,"Joseph Urban"
,4853525,0,0,0,0,0,18536907,"William Moore"
/m/0635bb,1878698,0,0,2702,0,0,18536969,"Steven Holl"
,1329896,0,0,0,0,0,18537089,Kronach
,4783110,0,0,0,0,0,18537187,Belleek
/m/07bvsh,2420659,0,0,7261,0,0,18537201,"Poul Henningsen"
,18418394,0,0,0,0,0,18537209,"Thomas Bentley"
,16295,0,0,6278,0,18297569,18537211,"Josiah Wedgwood"
/m/0bs2hq3,26993239,0,0,0,0,0,18537277,"Guy Boucher"
,33258107,0,0,0,35442,0,18537299,"Thomas Mayer"
,16492570,0,0,0,0,0,18537301,"Thomas Godwin"
/m/02rxmp3,11910434,0,0,0,0,0,18537307,"Enoch Wood"
,165654,0,0,0,0,0,18537309,"Thomas Wolfe"
/m/02rd4sq,11451395,0,0,0,0,0,18537327,"Artur Braun"
/m/04hj22,1209986,0,0,0,0,0,18537329,"Fritz Eichler"
/m/04213tt,17105055,0,0,0,0,0,18537331,"Max Braun"
,36335476,0,0,0,0,0,18537389,"Edith Brown"
,32170070,0,0,0,0,0,18537399,"Agostino Brunias"
,2678120,0,0,0,0,0,18537437,CGM
,34968715,0,0,4268,0,0,18537453,"Walter von Nessen"
,945992,0,0,0,0,0,18537459,"Alexander Anderson"
,9132,0,0,0,68183,0,18537465,"Dale Chihuly"
,12749495,0,0,0,0,0,18537481,Clen
,31397653,0,0,0,0,0,18537483,Manade
,910432,0,0,5197,0,0,18537489,"Carlo Scarpa"
,381605,0,0,4257,31615,18308193,18537495,"George Nelson"
/m/09lxzz,3565526,0,0,0,0,0,18537497,"Howard Miller Clock Company"
,504001,0,0,0,0,0,18537501,Clignancourt
/m/036dhk,730353,0,0,0,0,0,18537509,"Luigi Colani"
/m/0gp0s8,6789330,54252791,2002000308,0,0,0,18537517,"Peter Coles"
,6912859,0,0,0,0,0,18537525,"James O'Halloran"
,1754021,0,0,0,0,0,18537527,"Terence Conran"
,3307645,0,0,0,0,0,18537533,Schick
/m/05myhlw,21696032,0,0,0,0,0,18537537,"Enrico Coveri"
,34380254,0,0,0,0,0,18537571,"Dazey Corporation"
,149681,0,0,0,52147,0,18537577,Beck
,146801,0,0,0,4071,0,18537601,Corneille
/m/0gvv1x7,31883967,0,0,0,0,0,18537667,"Walter Maria Kersting"
/m/076t9s1,23890563,0,0,0,0,0,18537695,"Jordan Doner"
/m/030hz6,659591,0,0,0,0,0,18537697,"Ronaldus Shamask"
,2591196,0,0,0,0,0,18537715,Aubusson
,206481,0,0,0,0,0,18537727,Elam
/m/0b6gw8t,25947563,0,0,0,0,18307985,18537745,"William Eley"
/m/04rhlw,1305464,0,0,0,0,0,18537773,"Etienne-Maurice Falconet"
/m/0czddqq,28723550,0,0,0,0,0,18537799,"Roger Ferriter"
/m/01gh24,222599,17260670,0,0,72310,0,18537805,"John Flaxman"
,946362,0,0,0,0,0,18537833,Samsonite
/m/03gy3jd,14793258,0,0,0,0,0,18537841,"Franz Cizek"
,8946437,0,0,0,42898,0,18537899,"John Hewitt"
/m/02v_jff,12330197,0,0,6559,0,0,18537909,"Carlo Zen"
,8899992,0,0,0,0,0,18537949,"Fred Brown"
/m/0854b,33807,24663766,0,2359,34571,0,18537963,"Walter Gropius"
,17031923,0,0,0,0,0,18537975,"Ruth Asawa"
/m/052175v,20693172,0,0,0,0,0,18538027,"Raoul Pène DuBois"
/m/02r2jsw,11173585,0,0,0,0,0,18538099,"William Drenttel"
,208445,0,0,0,0,0,18538145,"David Adler"
,36373886,0,0,0,0,0,18538189,"Warren Platner"
,24461802,0,0,0,0,0,18538205,"Robert Valentine"
,5417392,0,0,0,0,0,18538211,"Anthony Russo"
,335382,0,0,0,0,0,18538243,"Bell South"
,449039,0,0,0,0,0,18538269,Yamato
/m/073p76,2321821,0,0,0,0,0,18538351,"Andrea Sacchi"
/m/049_9l,1142540,0,0,36,0,0,18538405,"Eero Aarnio"
/m/0bvlpb,4294295,0,0,8062,0,0,18538415,"Hans Coray"
/m/07p6t_,2577264,39646235,0,4394,6445,0,18538421,"Joseph Maria Olbrich"
/m/065kvh,1911257,0,0,0,0,0,18538435,Henckels
,988163,0,0,0,0,0,18538465,Expansion
/m/02vy8nr,12267479,0,0,0,9241,0,18538493,"Robert Cruikshank"
/m/09v9x8w,25688979,0,0,0,0,0,18538495,"Richard Dighton"
,1224435,0,0,0,0,0,18538503,"John Brodie"
/m/02w8wcy,12492264,0,0,0,0,0,18538509,"James Byres"
/m/080pr82,24776946,0,0,0,57784,0,18538511,"Carlo Giuliano"
,35574367,0,0,0,0,18297149,18538545,"Klaus Moje"
,3817710,0,0,0,0,0,18538547,Kandern
/m/03f6j85,4480582,0,0,0,0,0,18538561,"Paul Speck"
/m/0b5x4x,30859473,0,0,0,0,0,18538573,"Sir Jeffry Wyatville"
/m/0h654c,7137356,0,0,0,0,0,18538579,"Domenico Antonio Vaccaro"
,5409750,0,0,0,0,0,18538625,"Antonio Lopez"
,12984243,0,0,0,0,0,18538635,"Page Wood"
/m/0gg8pd1,30832561,0,0,0,0,0,18538643,"Laurie Rosenwald"
/m/0269_qf,7724383,0,0,0,33448,0,18538665,"Henry Alken"
/m/0h68s8j,33134628,0,0,0,0,0,18538693,"Sid Daniels"
,578658,0,0,0,0,0,18538719,"Robin Roberts"
/m/087q0f,2864948,0,0,0,11512,0,18538803,"André-Charles Boulle"
,5924216,0,0,0,0,0,18538805,Kahla
,3004044,0,0,0,0,0,18538811,Fraureuth
/m/06_vrx2,23850059,0,0,4999,0,0,18538889,"Gilbert Rohde"
/m/05sz9jx,22364221,0,0,0,0,0,18538919,"Artur Berger"
/m/02z1jsb,12963288,0,0,0,0,18308519,18538965,"Yves Béhar"
/m/027s_wt,9002363,0,0,7588,0,18307187,18539061,"Marcel Wanders"
,4522644,0,0,0,13416,0,18539069,"Lucien Lelong"
/m/0h973m2,33455863,0,0,0,0,0,18539113,"Heidelberg Painter"
/m/072427,2301208,0,0,0,0,0,18539153,"Louis Carrogis"
,3001954,0,0,0,0,0,18539211,Weissenberg
/m/0276vb2,8531196,0,0,0,0,0,18539221,"Vincenzo Brenna"
,17839,0,0,0,648,0,18539239,"London Underground"
/m/027jchd,8777224,0,0,0,0,0,18539241,"Hideko Takahashi"
/m/075_fl,2353424,47654143,0,4197,0,0,18539247,"Elie Nadelman"
,18450562,0,0,0,0,0,18539253,Kyte
,17480034,0,0,0,0,0,18539285,"Adelaide Alsop Robineau"
,5596805,0,0,0,37338,0,18539287,"Artus Van Briggle"
,25640441,0,0,0,0,0,18539309,"Felix the Cat Productions"
/m/05f7_z7,21452570,0,0,0,0,0,18539311,"Bruno Monguzzi"
/m/0dyb08,5651864,0,0,0,0,0,18539343,"Dan Reisinger"
,11615214,0,0,0,0,0,18539377,"Gustave Baumann"
/m/01b7lc,191921,0,0,0,0,0,18539387,"Art Center College of Design"
/m/05xxhp,1798700,0,0,0,0,0,18539407,"Edmé Bouchardon"
,44517,0,0,0,12412,0,18539409,"François Boucher"
/m/04y95jm,20113885,0,0,0,0,0,18539457,"Peter Shire"
,4268907,0,0,0,0,0,18539477,"Moss Rose"
/m/04xr86,1375125,0,0,0,0,0,18539487,"Heinrich Vogeler"
,299978,0,0,0,0,0,18539553,"John Davison Rockefeller Jr."
,18127615,0,0,0,0,0,18539563,"Chris Taylor"
